NISCode;houses_sum_ParcelsNumber;houses_avg_PriceP25;houses_avg_PriceP50;houses_avg_PriceP75;houses_avg_ParcelsAreaP50;houses_average_price_m2;houses_avg_PriceP50_filled;houses_avg_PriceP50_status;houses_avg_PriceP50_distance_m;houses_average_price_m2_filled;houses_average_price_m2_status;houses_average_price_m2_distance_m
63001A082;;;;;;;185000;imputed_nearest_neighbour;1094.193179006299;274.888558692422;imputed_nearest_neighbour;1094.193179006299
63001A192;;;;;;;174849;imputed_nearest_neighbour;1689.7635834764626;190.15660685155;imputed_nearest_neighbour;1689.7635834764626
63001A091;2;;;;1025;;185000;imputed_nearest_neighbour;1436.787919288991;274.888558692422;imputed_nearest_neighbour;1436.787919288991
63001A10-;1;;;;578;;174849;imputed_nearest_neighbour;1956.4926047382082;190.15660685155;imputed_nearest_neighbour;1956.4926047382082
63001A19-;2;;;;1480.5;;174849;imputed_nearest_neighbour;1808.3330550585554;190.15660685155;imputed_nearest_neighbour;1808.3330550585554
63001A291;1;;;;1100;;185000;imputed_nearest_neighbour;2685.737433494919;274.888558692422;imputed_nearest_neighbour;2685.737433494919
63001A30-;3;;;;151;;180000;imputed_nearest_neighbour;3140.920571130547;347.490347490348;imputed_nearest_neighbour;3140.920571130547
63001A39-;2;;;;1184.5;;180000;imputed_nearest_neighbour;2309.220537390868;347.490347490348;imputed_nearest_neighbour;2309.220537390868
63001A393;;;;;;;280000;imputed_nearest_neighbour;1758.3376245494048;573.770491803279;imputed_nearest_neighbour;1758.3376245494048
63001A40-;1;;;;484;;185000;imputed_nearest_neighbour;1454.626442871645;274.888558692422;imputed_nearest_neighbour;1454.626442871645
63001B032;;;;;;;185000;imputed_nearest_neighbour;3511.854933417973;274.888558692422;imputed_nearest_neighbour;3511.854933417973
63001A493;1;;;;2075;;185000;imputed_nearest_neighbour;1916.3111927477669;274.888558692422;imputed_nearest_neighbour;1916.3111927477669
63001A500;3;;;;1000;;174849;imputed_nearest_neighbour;2890.412208578493;190.15660685155;imputed_nearest_neighbour;2890.412208578493
63001B09-;1;;;;1072;;30000;imputed_nearest_neighbour;3107.7376393314876;36.7197062423501;imputed_nearest_neighbour;3107.7376393314876
63001B10-;2;;;;1059.5;;185000;imputed_nearest_neighbour;2371.4874993041144;274.888558692422;imputed_nearest_neighbour;2371.4874993041144
63001A594;;;;;;;530000;imputed_nearest_neighbour;2342.31183127853;529.47052947053;imputed_nearest_neighbour;2342.31183127853
63001B001;1;;;;1672;;185000;imputed_nearest_neighbour;3783.586893890657;274.888558692422;imputed_nearest_neighbour;3783.586893890657
63001B190;1;;;;2614;;185000;imputed_nearest_neighbour;2547.9431659867887;274.888558692422;imputed_nearest_neighbour;2547.9431659867887
63001B20-;1;;;;2100;;185000;imputed_nearest_neighbour;1447.3143719519799;274.888558692422;imputed_nearest_neighbour;1447.3143719519799
63001B212;1;;;;903;;185000;imputed_nearest_neighbour;589.0378159728883;274.888558692422;imputed_nearest_neighbour;589.0378159728883
63001B291;;;;;;;185000;imputed_nearest_neighbour;2364.028111021488;274.888558692422;imputed_nearest_neighbour;2364.028111021488
63001B30-;4;;;;470;;185000;imputed_nearest_neighbour;3726.6694915043595;274.888558692422;imputed_nearest_neighbour;3726.6694915043595
63001C10-;1;;;;302;;132500;imputed_nearest_neighbour;3447.5627312194983;183.77253814147;imputed_nearest_neighbour;3447.5627312194983
63001C19-;;;;;;;132500;imputed_nearest_neighbour;3514.527457378178;183.77253814147;imputed_nearest_neighbour;3514.527457378178
63001B39-;2;;;;889.5;;185000;imputed_nearest_neighbour;4111.115349251882;274.888558692422;imputed_nearest_neighbour;4111.115349251882
63001C00-;2;;;;361;;185000;imputed_nearest_neighbour;2894.0447608546183;274.888558692422;imputed_nearest_neighbour;2894.0447608546183
63001C09-;;;;;;;80000;imputed_nearest_neighbour;3708.876174830335;108.695652173913;imputed_nearest_neighbour;3708.876174830335
63001C382;;;;;;;80000;imputed_nearest_neighbour;1465.0936287146303;108.695652173913;imputed_nearest_neighbour;1465.0936287146303
63001C384;;;;;;;80000;imputed_nearest_neighbour;1060.0124058789015;108.695652173913;imputed_nearest_neighbour;1060.0124058789015
63001C392;;;;;;;137500;imputed_nearest_neighbour;2136.0160258071624;191.771269177127;imputed_nearest_neighbour;2136.0160258071624
63001D40-;3;;;;646;;174849;imputed_nearest_neighbour;841.533463304483;190.15660685155;imputed_nearest_neighbour;841.533463304483
63001D482;;;;;;;530000;imputed_nearest_neighbour;1937.8160718883541;529.47052947053;imputed_nearest_neighbour;1937.8160718883541
63003A012;4;;;;733;;275000;imputed_nearest_neighbour;830.9119192674203;1113.36032388664;imputed_nearest_neighbour;830.9119192674203
63012D610;3;;;;806;;132500;imputed_nearest_neighbour;4185.472242582323;183.77253814147;imputed_nearest_neighbour;4185.472242582323
63001D491;;;;;;;174849;imputed_nearest_neighbour;1925.9102075474746;190.15660685155;imputed_nearest_neighbour;1925.9102075474746
63003A0MA;1;;;;701;;325000;imputed_nearest_neighbour;739.6129338458127;365.990990990991;imputed_nearest_neighbour;739.6129338458127
63003A10-;2;;;;251.5;;380000;imputed_nearest_neighbour;2554.3136611539485;345.140781108084;imputed_nearest_neighbour;2554.3136611539485
63003A182;;;;;;;405000;imputed_nearest_neighbour;2363.6244995277784;470.383275261324;imputed_nearest_neighbour;2363.6244995277784
63013A0JA;;;;;;;195000;imputed_nearest_neighbour;1081.77230172063;678.260869565217;imputed_nearest_neighbour;1081.77230172063
63003A19-;4;;;;361;;380000;imputed_nearest_neighbour;2565.903799585203;345.140781108084;imputed_nearest_neighbour;2565.903799585203
63003A29-;;;;;;;275000;imputed_nearest_neighbour;1381.1192842995802;1113.36032388664;imputed_nearest_neighbour;1381.1192842995802
63003A39-;1;;;;501;;365000;imputed_nearest_neighbour;2142.243706286315;574.576938213302;imputed_nearest_neighbour;2142.243706286315
63013A0PA;4;;;;1410.5;;195000;imputed_nearest_neighbour;1115.7453105000648;678.260869565217;imputed_nearest_neighbour;1115.7453105000648
63004B012;3;;;;642;;190354.75;imputed_nearest_neighbour;1079.1624199138032;514.472297297297;imputed_nearest_neighbour;1079.1624199138032
63004A29-;3;;;;1371;;157500;imputed_nearest_neighbour;632.9119736644241;995.260663507109;imputed_nearest_neighbour;632.9119736644241
63004A389;1;;;;576;;315000;imputed_nearest_neighbour;750.4013895103516;309.278350515464;imputed_nearest_neighbour;750.4013895103516
63004A39-;3;;;;1709;;315000;imputed_nearest_neighbour;1988.8032932401284;309.278350515464;imputed_nearest_neighbour;1988.8032932401284
63004A50-;;;;;;;279000;imputed_nearest_neighbour;1144.4536416605208;424.76528799797;imputed_nearest_neighbour;1144.4536416605208
63004A59-;;;;;;;279000;imputed_nearest_neighbour;1078.2658309450876;424.76528799797;imputed_nearest_neighbour;1078.2658309450876
63004B091;4;;;;1289.5;;190354.75;imputed_nearest_neighbour;925.4482057430259;514.472297297297;imputed_nearest_neighbour;925.4482057430259
63004B19-;;;;;;;240000;imputed_nearest_neighbour;5393.292638600496;874.31693989071;imputed_nearest_neighbour;5393.292638600496
63045A10-;1;;;;750;;165000;imputed_nearest_neighbour;1884.6179765453444;368.509212730318;imputed_nearest_neighbour;1884.6179765453444
63004B29-;;;;;;;255000;imputed_nearest_neighbour;2400.34987589617;413.961038961039;imputed_nearest_neighbour;2400.34987589617
63012A090;3;;;;1367;;172500;imputed_nearest_neighbour;1146.5779965816407;330.459770114943;imputed_nearest_neighbour;1146.5779965816407
63012A100;4;;;;416.5;;245500;imputed_nearest_neighbour;1643.7267594461102;189.721792890263;imputed_nearest_neighbour;1643.7267594461102
63012A190;;;;;;;110000;imputed_nearest_neighbour;3386.3773353761258;191.972076788831;imputed_nearest_neighbour;3386.3773353761258
63012B09-;;;;;;;110000;imputed_nearest_neighbour;2743.161731198154;191.972076788831;imputed_nearest_neighbour;2743.161731198154
63012A29-;3;;;;1134;;245500;imputed_nearest_neighbour;1581.7775654801467;189.721792890263;imputed_nearest_neighbour;1581.7775654801467
63012A390;;;;;;;30000;imputed_nearest_neighbour;907.2033651696051;36.7197062423501;imputed_nearest_neighbour;907.2033651696051
63012B19-;;;;;;;221500;imputed_nearest_neighbour;1160.0852474551168;295.333333333333;imputed_nearest_neighbour;1160.0852474551168
63012C00-;1;;;;357;;30000;imputed_nearest_neighbour;7507.929191670368;36.7197062423501;imputed_nearest_neighbour;7507.929191670368
63012C010;4;;;;1364;;30000;imputed_nearest_neighbour;6610.039447495065;36.7197062423501;imputed_nearest_neighbour;6610.039447495065
63012C090;4;;;;1251.5;;30000;imputed_nearest_neighbour;7019.613471494666;36.7197062423501;imputed_nearest_neighbour;7019.613471494666
63012C102;2;;;;793;;30000;imputed_nearest_neighbour;7357.74106239282;36.7197062423501;imputed_nearest_neighbour;7357.74106239282
63012C191;;;;;;;30000;imputed_nearest_neighbour;6589.225520620507;36.7197062423501;imputed_nearest_neighbour;6589.225520620507
63012C200;;;;;;;30000;imputed_nearest_neighbour;8821.399719219939;36.7197062423501;imputed_nearest_neighbour;8821.399719219939
63012C300;2;;;;864;;132500;imputed_nearest_neighbour;7816.214542890438;183.77253814147;imputed_nearest_neighbour;7816.214542890438
63012C290;;;;;;;30000;imputed_nearest_neighbour;9837.031933063303;36.7197062423501;imputed_nearest_neighbour;9837.031933063303
63012D600;1;;;;826;;30000;imputed_nearest_neighbour;5368.49652662491;36.7197062423501;imputed_nearest_neighbour;5368.49652662491
63012C39-;;;;;;;132500;imputed_nearest_neighbour;7530.983272429212;183.77253814147;imputed_nearest_neighbour;7530.983272429212
63012C400;2;;;;1034.5;;30000;imputed_nearest_neighbour;3868.7681053135343;36.7197062423501;imputed_nearest_neighbour;3868.7681053135343
63012C49-;;;;;;;30000;imputed_nearest_neighbour;2740.935182938337;36.7197062423501;imputed_nearest_neighbour;2740.935182938337
63012C50-;3;;;;486;;30000;imputed_nearest_neighbour;4692.587050573756;36.7197062423501;imputed_nearest_neighbour;4692.587050573756
63012C599;3;;;;996;;245500;imputed_nearest_neighbour;3928.848042280136;189.721792890263;imputed_nearest_neighbour;3928.848042280136
63012D682;;;;;;;132500;imputed_nearest_neighbour;4223.543188968916;183.77253814147;imputed_nearest_neighbour;4223.543188968916
63012D690;1;;;;2374;;132500;imputed_nearest_neighbour;5010.588393297702;183.77253814147;imputed_nearest_neighbour;5010.588393297702
63013A122;3;;;;1134;;240000;imputed_nearest_neighbour;1100.796205078885;212.765957446808;imputed_nearest_neighbour;1100.796205078885
63013A201;4;;;;1054;;195000;imputed_nearest_neighbour;1159.7239393797747;678.260869565217;imputed_nearest_neighbour;1159.7239393797747
63013A262;;;;;;;195000;imputed_nearest_neighbour;1233.8476962561788;678.260869565217;imputed_nearest_neighbour;1233.8476962561788
63013A29-;;;;;;;145000;imputed_nearest_neighbour;1656.4557470017885;200.276243093923;imputed_nearest_neighbour;1656.4557470017885
63013A30-;;;;;;;260000;imputed_nearest_neighbour;2159.4301300104066;539.419087136929;imputed_nearest_neighbour;2159.4301300104066
63013A39-;;;;;;;260000;imputed_nearest_neighbour;1506.4687215848408;539.419087136929;imputed_nearest_neighbour;1506.4687215848408
63013B09-;2;;;;1333;;145000;imputed_nearest_neighbour;1351.7709623362769;200.276243093923;imputed_nearest_neighbour;1351.7709623362769
63013B19-;;;;;;;230000;imputed_nearest_neighbour;868.5282155576044;272.99703264095;imputed_nearest_neighbour;868.5282155576044
63013B282;1;;;;1285;;230000;imputed_nearest_neighbour;1374.5601006503566;272.99703264095;imputed_nearest_neighbour;1374.5601006503566
63013B291;;;;;;;145000;imputed_nearest_neighbour;3151.915304040805;200.276243093923;imputed_nearest_neighbour;3151.915304040805
63013B2MJ;;;;;;;230000;imputed_nearest_neighbour;2121.161081404049;272.99703264095;imputed_nearest_neighbour;2121.161081404049
63020A100;4;;;;502.5;;143000;imputed_nearest_neighbour;659.1920391200978;793.342579750347;imputed_nearest_neighbour;659.1920391200978
63020A190;3;;;;771;;143000;imputed_nearest_neighbour;861.5584492013724;793.342579750347;imputed_nearest_neighbour;861.5584492013724
63013B39-;;;;;;;302500;imputed_nearest_neighbour;1631.6831604608087;341.037204058625;imputed_nearest_neighbour;1631.6831604608087
63020A38-;2;;;;426.5;;127500;imputed_nearest_neighbour;562.6196042671118;1062.5;imputed_nearest_neighbour;562.6196042671118
63020A390;1;;;;1150;;143000;imputed_nearest_neighbour;508.0501527905251;793.342579750347;imputed_nearest_neighbour;508.0501527905251
63020B290;1;;;;1015;;167000;imputed_nearest_neighbour;357.5025899982671;959.770114942529;imputed_nearest_neighbour;357.5025899982671
63023A040;3;;;;786;;310000;imputed_nearest_neighbour;336.3559431334068;861.111111111111;imputed_nearest_neighbour;336.3559431334068
63023A072;1;;;;557;;292500;imputed_nearest_neighbour;786.8494996299904;850.290697674419;imputed_nearest_neighbour;786.8494996299904
63023A132;3;;;;1130;;267500;imputed_nearest_neighbour;638.4758714248304;682.397959183673;imputed_nearest_neighbour;638.4758714248304
63023A271;;;;;;;185500;imputed_nearest_neighbour;428.9551255252161;708.015267175572;imputed_nearest_neighbour;428.9551255252161
63023A272;;;;;;;200000;imputed_nearest_neighbour;946.239773264672;632.911392405063;imputed_nearest_neighbour;946.239773264672
63023A281;4;;;;834.5;;255000;imputed_nearest_neighbour;800.9069611075794;614.457831325301;imputed_nearest_neighbour;800.9069611075794
63023A291;;;;;;;515000;imputed_nearest_neighbour;4347.553862731557;614.558472553699;imputed_nearest_neighbour;4347.553862731557
63023A292;3;;;;1250;;240000;imputed_nearest_neighbour;889.2992563498324;874.31693989071;imputed_nearest_neighbour;889.2992563498324
63023A39-;;;;;;;515000;imputed_nearest_neighbour;6862.453619180333;614.558472553699;imputed_nearest_neighbour;6862.453619180333
63023A381;;;;;;;515000;imputed_nearest_neighbour;7497.409475960136;614.558472553699;imputed_nearest_neighbour;7497.409475960136
63023B100;3;;;;454.5;;267500;imputed_nearest_neighbour;289.28923559929166;682.397959183673;imputed_nearest_neighbour;289.28923559929166
63023B190;;;;;;;292000;imputed_nearest_neighbour;696.8901237739211;512.280701754386;imputed_nearest_neighbour;696.8901237739211
63023B21-;4;;;;594;;292000;imputed_nearest_neighbour;448.34898723441233;512.280701754386;imputed_nearest_neighbour;448.34898723441233
63023B39-;2;;;;891.5;;252500;imputed_nearest_neighbour;1251.0466914558447;448.888888888889;imputed_nearest_neighbour;1251.0466914558447
63035A02-;2;;;;581;;196000;imputed_nearest_neighbour;610.2056790666823;1328.81355932203;imputed_nearest_neighbour;610.2056790666823
63035A032;3;;;;510;;185000;imputed_nearest_neighbour;381.7806368888335;470.737913486005;imputed_nearest_neighbour;381.7806368888335
63035B191;2;;;;1472;;405000;imputed_nearest_neighbour;1958.2980505727833;470.383275261324;imputed_nearest_neighbour;1958.2980505727833
63035C072;2;;;;525;;319000;imputed_nearest_neighbour;441.63533934560894;469.80854197349;imputed_nearest_neighbour;441.63533934560894
63035C112;3;;;;1259;;320000;imputed_nearest_neighbour;347.63083604889044;352.035203520352;imputed_nearest_neighbour;347.63083604889044
63035C200;4;;;;559;;340000;imputed_nearest_neighbour;583.900385493194;576.271186440678;imputed_nearest_neighbour;583.900385493194
63035C30-;3;;;;200;;180000;imputed_nearest_neighbour;621.3566914832996;311.688311688312;imputed_nearest_neighbour;621.3566914832996
63035C39-;2;;;;982;;180000;imputed_nearest_neighbour;805.1457123922839;311.688311688312;imputed_nearest_neighbour;805.1457123922839
63035C3AA;3;;;;1208;;196000;imputed_nearest_neighbour;1104.4283917364537;1328.81355932203;imputed_nearest_neighbour;1104.4283917364537
63035C3PA;3;;;;728;;230000;imputed_nearest_neighbour;1389.8296847932843;478.170478170478;imputed_nearest_neighbour;1389.8296847932843
63035D072;1;;;;1986;;330000;imputed_nearest_neighbour;708.7421416822027;249.810749432248;imputed_nearest_neighbour;708.7421416822027
63035D1PB;3;;;;747;;296000;imputed_nearest_neighbour;809.0825443373583;734.491315136476;imputed_nearest_neighbour;809.0825443373583
63035D2AA;1;;;;701;;300000;imputed_nearest_neighbour;618.6130847378938;557.620817843866;imputed_nearest_neighbour;618.6130847378938
63035D2PA;2;;;;675.5;;245000;imputed_nearest_neighbour;977.2629038902296;550.252667040988;imputed_nearest_neighbour;977.2629038902296
63035E0PA;4;;;;684;;192500;imputed_nearest_neighbour;660.178408462307;812.236286919831;imputed_nearest_neighbour;660.178408462307
63035F00-;3;;;;190;;329500;imputed_nearest_neighbour;402.07229867404175;403.058103975535;imputed_nearest_neighbour;402.07229867404175
63038A08-;;;;;;;300000;imputed_nearest_neighbour;4129.426424681519;311.203319502075;imputed_nearest_neighbour;4129.426424681519
63035F0PA;;;;;;;370000;imputed_nearest_neighbour;758.6934847615437;462.5;imputed_nearest_neighbour;758.6934847615437
63038A10-;3;;;;748;;300000;imputed_nearest_neighbour;1090.8909422054369;311.203319502075;imputed_nearest_neighbour;1090.8909422054369
63035F19-;4;;;;315;;180000;imputed_nearest_neighbour;1010.4208595214515;311.688311688312;imputed_nearest_neighbour;1010.4208595214515
63035G00-;2;;;;281.5;;393750;imputed_nearest_neighbour;659.6600513263329;508.064516129032;imputed_nearest_neighbour;659.6600513263329
63035G19-;1;;;;1336;;239000;imputed_nearest_neighbour;1410.4409951831146;1132.70142180095;imputed_nearest_neighbour;1410.4409951831146
63035H000;4;;;;1349;;297900;imputed_nearest_neighbour;837.5482543895911;214.470842332613;imputed_nearest_neighbour;837.5482543895911
63038A19-;;;;;;;260000;imputed_nearest_neighbour;1452.2264633935306;295.790671217292;imputed_nearest_neighbour;1452.2264633935306
63038A200;5;;;;1022.25;;300000;imputed_nearest_neighbour;1362.9921713346573;311.203319502075;imputed_nearest_neighbour;1362.9921713346573
