NISCode	sum_ParcelsNumber	avg_PriceP25	avg_PriceP50	avg_PriceP75	avg_ParcelsAreaP50	average_price_m2
56011E00-						
56011E01-						
56011E080						
56011E091						
56011E111						
56011E122						
56011E292						
56011F000						
56011F01-						
56011F080	1				2782	
56011F09-						
56011F100						
56011F112						
56011F191						
56011G00-	2				565	
56011G011						
56011G022						
56011G072	1				25857	
56011G081						
56011G09-						
56011G10-	1				500	
56011G19-						
56011H000	5	147500	195000	200000	334	583.832335329341
56011H01-						
56011H080	2				1598.5	
56011H090						
56011H10-						
56011H11-	1				228	
56011H172						
56011H191	1				4169	
56016A00-	6	119600	120000	229000	77.5	1548.38709677419
56016A01-	2				241	
56016A02-	1				321	
56016A022						
56016A030	2				5221	
56016A063						
56016A081						
56016A09-	3				1694	
56016A184						
56016A19-						
56016A282						
56016A291						
56016B00-	1				250	
56016B09-						
56016B11-						
56016B122						
56016B191						
56016B29-						
56016C00-						
56016C09-						
56016C19-						
56016D00-						
56016D08-						
56016D09-						
56016E00-						
56016E013						
56016E074						
56016E082						
56016E091						
56016E10-						
56016E190						
56016E29-						
56016F00-						
56016F09-						
56016F19-						
56016G00-	1				880	
56016G08-						
56016G091						
56016G192						
56016H00-						
56016H010						
56016H082						
56016H091						
56016H162						
56016H191						
56016J009						
56016J010						
56016J03-						
56016J082						
56016J091	1				2915	
56016J162						
56016J191						
56016K00-	1				680	
56016K012						
56016K091						
56016K190						
56016L00-	1				2571	
56016L012						
56016L081						
56016L09-						
56016M00-						
56016M09-	1				521	
56016M19-						
56016N00-						
56016N012						
56016N091						
56016N19-						
56016P00-						
56016P091						
56016P192						
56022A001	2				570	
56022A011	16	65000	109000	158500	950.3333333333334	114.696597685023
56022A022						
56022A032						
56022A091						
56022A0MJ						
56022B00-						
56022B011						
56022B022						
56022B08-						
56022B09-						
56022B19-						
56022B29-						
56022B31-						
56022B39-						
56022B41-						
56022C00-						
56022C08-						
56022C09-						
56022D000						
56022D090						
56022E000						
56022E062						
56022E091						
56022F001	1				1080	
56022F012						
56022F021						
56022F022						
56022F082						
56022F091						
56029A001						
56029A012	1				642	
56029A081						
56029A090						
56029A10-						
56029A102						
56029A182						
56029A191						
56029A1AJ						
56029A29-						
56029A39-						
56029A490						
56029B000						
56029B090						
56029B163						
56029B182						
56029B191						
56029B283						
56029B292						
56029C00-						
56029C082						
56029C091						
56029D000	1				420	
56029D090						
56029D182						
56029D191						
56044A00-	2				305.5	
56044A011	1				155	
56044A020						
56044A032						
56044A09-						
56044A0PP						
56044A100	1				1269	
56044A190						
56044B00-						
56044B01-						
56044B02-						
56044B0PP						
56044C00-						
56044C099	1				143	
56044D000						
56044D090						
56044D110						
56044D190						
56049A001	3				209.75	
56049A010	1				119	
56049A022						
56049A080						
56049A090						
56049B00-	3				408.5	
56049B01-						
56049B09-	1				787	
56049C00-	1				469	
56049C01-						
56049C082						
56049C091						
56049D000						
56049D01-						
56049D082						
56049D091						
56051A00-	5				2060.75	
56051A010						
56051A08-						
56051A090						
56051B000	1				1126	
56051B013						
56051B082						
56051B091						
56051C00-						
56051C082						
56051C091						
56051D00-	1				1270	
56051D09-						
56051D10-						
56051D19-						
56051D20-	1				1399	
56051D29-						
56051E002						
56051E081						
56051E09-						
56051F00-						
56051F08-						
56051F09-						
56051G00-						
56051G09-	1				964	
56078A00-	9	92500	127500	163000	135	944.444444444444
56078A01-						
56078A02-						
56078A03-						
56078A043						
56078A081						
56078A092						
56078A10-	1				4624	
56078A113						
56078A19-						
56078A21-						
56078A222						
56078A291						
56078B00-	3				100	
56078B010						
56078B08-						
56078B091						
56078B112	2				1454.5	
56078B122						
56078B182						
56078B191						
56078B20-	1				73	
56078B28-						
56078B291						
56078C000						
56078C062						
56078C091						
56078D001	1				250	
56078D01-						
56078D022						
56078D080						
56078D09-						
56078D10-						
56078D19-	3				864.75	
56078E00-						
56078E09-						
56078F00-						
56078F09-						
56078F1PN						
56078G000						
56078G09-						
56078H00-	1				204	
56078H012	1				1352	
56078H063						
56078H08-						
56078H091						
56085A001	2				248	
56085A01-						
56085A02-						
56085A032						
56085A08-						
56085A09-						
56085B00-	1				420	
56085B012						
56085B083	1				4352	
56085B091	1				1875	
56085B112						
56085B191	1				122	
56085C000						
56085C012						
56085C08-						
56085C091						
56085C0AJ						
56085D00-						
56085D062						
56085D091						
56085E000	1				530	
56085E090						
56085E190						
56085F00-						
56085F09-						
56085G00-						
56085G09-						
56085H00-						
56085H01-						
56085H082						
56085H091						
56085J00-						
56085J09-						
56086A000	2				157	
56086A010						
56086A02-						
56086A03-						
56086A032						
56086A040						
56086A091						
56086A10-						
56086A11-						
56086A122						
56086A183						
56086A191						
56086A214						
56086A39-						
56086B000	2				332.5	
56086B01-						
56086B020						
56086B030						
56086B032						
56086B042						
56086B053						
56086B081						
56086B091						
56086B100						
56086B111						
56086B121						
56086B132						
56086B142						
56086B18-						
56086B19-						
56086B200	4				1166.5	
56086B29-						
56086C000	2				794.5	
56086C010						
56086C080						
56086C099						
56086D000	1				196	
56086D012						
56086D081						
56086D090						
56086D19-						
56086E00-						
56086E010						
56086E022						
56086E091	1				2400	
56086E0PP						
56086E112						
56086E191						
56087A001	8	116000	149500	300000	277	539.71119133574
56087A01-						
56087A02-						
56087A032	1				80	
56087A09-						
56087A10-						
56087A112						
56087A122						
56087A181						
56087A191						
56087A21-						
56087A31-						
56087A32-						
56087A33-						
56087A343						
56087B00-	3				230	
56087B01-	2				1078	
56087B02-						
56087B0AA						
56087B0PA						
56087B10-						
56087B112						
56087B183	2				2440.5	
56087B191						
56087B20-	1				875	
56087B30-	1				466	
56087B39-						
56087C00-	1				350	
56087C08-						
56087C09-						
56087C1MJ						
56088A00-	1				1424	
56088A002						
56088A01-						
56088A021						
56088A063						
56088A081						
56088A091						
56088A162						
56088A182						
56088A191	1				1260	
56088A292						
56088B00-						
56088B082						
56088B091						
56088B199						
56088B29-						
56088C00-						
56088C09-						
56088C192	1				2500	
56088D00-	1				330	
56088D01-						
56088D062						
56088D08-						
56088D091						
56088E000						
56088E063						
56088E082						
56088E091	1				685	
57003A001	5	125000	140000	150000	242	578.512396694215
57003A01-						
57003A022	1				140	
57003A072						
57003A091						
57003B00-						
57003B01-						
57003B0MA						
57003B0PA						
57003C00-						
57003C08-						
57003C09-						
57003C10-						
57003C112						
57003C18-						
57003C191						
57003D00-						
57003D08-						
57003D091						
57003D182						
57003D19-						
57003E00-						
57003E09-						
57003E17-						
57003F00-	1				2290	
57003F08-						
57003F09-						
57003F11-						
57018A000	3				314	
57018A09-						
57018B000						
57018B090						
57018B19-						
57018C001						
57018C01-						
57018C022						
57018C082						
57018C091						
57018C19-						
57018D000	1				217	
57018D0PP						
57018D1PP						
57018E000						
57018E090						
57018E19-						
57018F00-						
57018F09-						
57027A00-	3				795.25	
57027A01-	3				260	
57027A09-						
57027B000						
57027B09-	3				1477.6666666666667	
57027C00-						
57027C09-						
57027C199	2				4623	
57027D00-	2				1463.5	
57027D012						
57027D091	1				998	
57027E00-						
57027E09-						
57027F001	3				305	
57027F01-						
57027F022	1				765	
57027F032						
57027F083						
57027F091						
57027G000						
57027G09-	1				200	
57062A000	5				221.25	
57062A09-						
57062B000	1				1270	
57062B090						
57062C000	1					
57062C081						
57062C082						
57062C091	1				3540	
57062C100						
57062C192						
57062D000						
57062D09-						
57062E00-						
57062E09-						
57064A00-	15	80000	148000	200000	166.5	888.888888888889
57064A002	1				884	
57064A011						
57064A02-	1				197	
57064A03-	2				521.5	
57064A05-						
57064A08-						
57064A100	4				254	
57064A190						
57064A20-	2				1484.5	
57064A212						
57064A291						
57064A31-						
57064A39-	1				5857	
57064B00-	3				330	
57064B01-						
57064B02-						
57064B089						
57064B09-						
57064B11-						
57064B21-						
57064B222						
57064B291						
57064B31-						
57064B49-						
57064C00-						
57064C012	1				1172	
57064C09-						
57064C191						
57064D00-						
57064D01-						
57064D09-						
57064D11-						
57064D19-						
57064E00-						
57064E01-						
57064E080						
57064E090						
57064E21-						
57064E29-						
57064F00-						
57064F09-						
57064F19-	1				6126	
57064G00-						
57064G082						
57064G091						
57064H00-	1				360	
57064H01-						
57064H08-						
57064H09-						
57064J00-	1				108	
57064J09-						
57064J11-						
57064J19-						
57064K00-	4				161.5	
57064K09-						
57072A00-	2				152	
57072A01-						
57072A09-						
57072A11-						
57072A19-						
57072B001	2				152	
57072B01-						
57072B08-						
57072B09-						
57072B102						
57072B19-						
57072C00-						
57072C01-						
57072C08-	2				2389.5	
57072C09-						
57081A00-	18	172500	265000	367500	161.5	1640.86687306502
57081A011	7	125000	140000	305000	172	813.953488372093
57081A021	3				90	
57081A032						
57081A043	3				88	
57081A052	3				75	
57081A10-	1				9655	
57081A190	1				3203	
57081A200						
57081A30-						
57081A401	2				3071.5	
57081A412						
57081A422						
57081A491						
57081A501						
57081A51-						
57081A522						
57081A601	2				348.5	
57081A612						
57081A673	1				1178	
57081A701	2				265	
57081A712						
57081A801	4				127.5	
57081A892						
57081A90-	11	145000	310000	350000	123	2520.32520325203
57081A911	2				246.5	
57081A92-	2				101.5	
57081A972						
57081A973						
57081B000	1				800	
57081B010						
57081B09-	1				87	
57081C00-						
57081C01-						
57081C09-						
57081C11-						
57081D00-						
57081D082						
57081D091						
57081D10-						
57081D18-						
57081D19-						
57081D29-						
57081E00-	1				2264	
57081E09-						
57081E10-						
57081E19-						
57081E21-						
57081F00-						
57081F01-						
57081F09-						
57081F19-						
57081F29-						
57081F39-						
57081F40-						
57081F49-						
57081G000	1				503	
57081G01-	1				539	
57081G09-						
57081G10-						
57081G18-						
57081G19-						
57081G29-						
57081H000	2				1091	
57081H019						
57081H09-						
57081J001	1				1698	
57081J010	3				1473	
57081J022						
57081J033						
57081J080						
57081J09-						
57081J101	2				839.5	
57081J112						
57081J19-						
57081J1MJ						
57081J29-						
57081K001	3				406	
57081K072	1				120	
57081K090						
57081L00-						
57081L09-						
57081L11-						
57081L21-						
57081L30-						
57081L382						
57081L399						
57081M00-						
57081M01-						
57081M08-						
57081M09-						
57081M19-						
57081M200						
57081M21-						
57081M282						
57081M291						
57081N000	1				500	
57081N01-						
57081N02-						
57081N08-	1				6086	
57081N09-						
57081P00-						
57081P010						
57081P072	1				4499	
57081P091						
57081P10-	1				773	
57081P172						
57081P191						
57081P200						
57081P21-						
57081P299						
57081R001						
57081R012						
57081R08-	1				8400	
57081R09-						
57081R19-	1				528	
57081R29-	1				155	
57081R30-						
57081R39-						
57081S001	2				293.5	
57081S01-						
57081S02-						
57081S022						
57081S032						
57081S081						
57081S091						
57081S11-						
57081S19-						
57081S299	1				230	
57081T00-						
57081T012						
57081T091						
57081T100						
57081T112	1				5332	
57081T191						
57081U00-	1				1767	
57081U01-						
57081U020						
57081U090						
57081U0MA	2				1895.5	
57081U0PA						
57081U11-	1				596	
57081U19-						
57081V00-	1				110	
57081V002						
57081V011	1				410	
57081V021	1				800	
57081V032						
57081V043						
57081V052						
57081V081						
57081V091						
57081V101	3				360	
57081V112	1				716	
57081V12-	2				443	
57081V134						
57081V172						
57081V283						
57081V40-						
57081V482						
57081V491	1				1150	
57081W00-						
57081W01-						
57081W09-						
57081W10-	1				470	
57081W112						
57081W191						
57081W20-						
57081W28-						
57081W29-						
57081W30-						
57081W39-						
57093A00-						
57093A01-						
57093A09-						
57093A10-	1				130	
57093A11-						
57093A19-						
57093B00-						
57093B01-						
57093B08-						
57093B09-						
57093B11-						
57093C00-						
57093D00-						
57093D09-						
57093D11-						
57093E00-	1				440	
57093E09-						
57093E19-						
57093F00-						
57093F08-						
57093F09-						
57093F10-						
57093F19-						
57093G00-						
57093G09-						
57093G10-						
57093G19-						
57093H00-	1				1460	
57093H01-						
57093H08-						
57093H09-						
57093J00-						
57093J01-						
57093J02-						
57093J09-						
5709413PQ						
57094A00-	6	125000	190000	210000	210	904.761904761905
57094A01-	2				206.5	
57094A021						
57094A03-	2				267.5	
57094A04-	1				1530	
57094A072						
57094A091						
57094A10-	1				301	
57094A102						
57094A112						
57094A122						
57094A191						
57094A299						
57094A39-						
57094A410						
57094A472						
57094A491						
57094B000						
57094B08-						
57094B09-						
57094B19-						
57094C000						
57094C01-						
57094C080						
57094C0PN						
57094D000						
57094D09-						
57094E00-	1				155	
57094E091						
57094E0PN						
57094E29-						
57094E3PN						
57094F00-						
57094F01-						
57094F09-	1				200	
57094G00-						
57094G089	1				900	
57094G091						
57094H00-	1				1480	
57094H01-						
57094H082						
57094H091						
57094H199	1				3582	
57094J000						
57094J09-						
57094K000						
57094K099						
57094K10-						
57094K19-						
57095A00-	1				1725	
57095A022						
57095A033						
57095A091						
